celltype	ExpressionInThisCellType(TPM)	FoldEnrichmentOverNextBestCellType	geneID	geneType	geneStatus	GeneID_human_gencode21	GeneID_human	GeneName	GeneID_mouse	Identity	Confidence	geneID_expressionMatrixID	WGCNAModuleID
pyramidalNeuron	33.9087897023077	8.45963088865009	ENSMUSG00000054967.6	protein_coding	KNOWN	ENSG00000196150.11	ENSG00000196150	ZNF250	ENSMUSG00000054967	82	1	ENSG00000196150|ZNF250	ME2
pyramidalNeuron	14.3370520952384	7.78213628115935	ENSMUSG00000103906.1	protein_coding	KNOWN	ENSG00000179886.5	ENSG00000179886	TIGD5	ENSMUSG00000103906	84	1	ENSG00000179886|TIGD5	ME20
pyramidalNeuron	54.5414064941576	6.70052916831192	ENSMUSG00000035910.11	protein_coding	KNOWN	ENSG00000146038.9	ENSG00000146038	DCDC2	ENSMUSG00000035910	83	1	ENSG00000146038|DCDC2	ME21
pyramidalNeuron	781.449987108124	6.85252003728144	ENSMUSG00000018707.9	protein_coding	KNOWN	ENSG00000197102.8	ENSG00000197102	DYNC1H1	ENSMUSG00000018707	99	1	ENSG00000197102|DYNC1H1	ME22
pyramidalNeuron	80.9879587153206	6.15105950602121	ENSMUSG00000014850.11	protein_coding	KNOWN	ENSG00000113318.9	ENSG00000113318	MSH3	ENSMUSG00000014850	78	1	ENSG00000113318|MSH3	ME22
pyramidalNeuron	483.556550139288	5.55151876750463	ENSMUSG00000021555.10	protein_coding	KNOWN	ENSG00000135040.13	ENSG00000135040	NAA35	ENSMUSG00000021555	97	1	ENSG00000135040|NAA35	ME22
pyramidalNeuron	393.178305263261	5.91051603934928	ENSMUSG00000021549.9	protein_coding	KNOWN	ENSG00000145715.12	ENSG00000145715	RASA1	ENSMUSG00000021549	95	1	ENSG00000145715|RASA1	ME22
pyramidalNeuron	127.595869793776	8.46703928310733	ENSMUSG00000029151.10	protein_coding	KNOWN	ENSG00000115194.8	ENSG00000115194	SLC30A3	ENSMUSG00000029151	89	1	ENSG00000115194|SLC30A3	ME23
pyramidalNeuron	69.2882615882202	40.037507031433	ENSMUSG00000057262.1	protein_coding	KNOWN	ENSG00000174748.16	ENSG00000174748	RPL15	ENSMUSG00000057262	100	1	ENSG00000174748|RPL15	ME24
pyramidalNeuron	67.7517050740716	31.7320314758297	ENSMUSG00000069372.2	protein_coding	KNOWN	ENSG00000205279.6	ENSG00000205279	CTXN3	ENSMUSG00000069372	93	1	ENSG00000205279|CTXN3	ME28
pyramidalNeuron	40.324399620591	8.38005402500515	ENSMUSG00000038764.10	protein_coding	KNOWN	ENSG00000070159.11	ENSG00000070159	PTPN3	ENSMUSG00000038764	92	1	ENSG00000070159|PTPN3	ME28
pyramidalNeuron	74.5079852194924	5.73931679618991	ENSMUSG00000074607.7	protein_coding	KNOWN	ENSG00000124191.15	ENSG00000124191	TOX2	ENSMUSG00000074607	87	1	ENSG00000124191|TOX2	ME28
pyramidalNeuron	91.1108002740392	12.5080440012711	ENSMUSG00000020473.9	protein_coding	KNOWN	ENSG00000106624.6	ENSG00000106624	AEBP1	ENSMUSG00000020473	83	1	ENSG00000106624|AEBP1	ME3
pyramidalNeuron	162.629457721248	5.43521273404803	ENSMUSG00000028527.14	protein_coding	KNOWN	ENSG00000162433.12	ENSG00000162433	AK4	ENSMUSG00000028527	90	1	ENSG00000162433|AK4	ME3
pyramidalNeuron	35.9666958174065	10.4976513660822	ENSMUSG00000074896.3	protein_coding	KNOWN	ENSG00000119917.11	ENSG00000119917	IFIT3	ENSMUSG00000074896	49	1	ENSG00000119917|IFIT3	ME3
pyramidalNeuron	502.183316369084	5.3743630731409	ENSMUSG00000030717.5	protein_coding	KNOWN	ENSG00000176046.8	ENSG00000176046	NUPR1	ENSMUSG00000030717	60	1	ENSG00000176046|NUPR1	ME3
pyramidalNeuron	226.417247980655	21.1212568929691	ENSMUSG00000072674.6	protein_coding	KNOWN	ENSG00000189129.11	ENSG00000189129	PLAC9	ENSMUSG00000072674	71	1	ENSG00000189129|PLAC9	ME3
pyramidalNeuron	54.1182470332023	25.7919699040199	ENSMUSG00000028600.11	protein_coding	KNOWN	ENSG00000174348.11	ENSG00000174348	PODN	ENSMUSG00000028600	85	1	ENSG00000174348|PODN	ME3
pyramidalNeuron	80.0652753628702	12.7153018670994	ENSMUSG00000041577.5	protein_coding	KNOWN	ENSG00000188783.5	ENSG00000188783	PRELP	ENSMUSG00000041577	90	1	ENSG00000188783|PRELP	ME3
pyramidalNeuron	75.4318646631181	12.5743447204713	ENSMUSG00000048424.11	protein_coding	KNOWN	ENSG00000164188.6	ENSG00000164188	RANBP3L	ENSMUSG00000048424	66	1	ENSG00000164188|RANBP3L	ME3
pyramidalNeuron	21.0806795338955	13.8816354711491	ENSMUSG00000030592.12	protein_coding	KNOWN	ENSG00000196218.9	ENSG00000196218	RYR1	ENSMUSG00000030592	96	1	ENSG00000196218|RYR1	ME3
pyramidalNeuron	188.97366430692	22.5607694461828	ENSMUSG00000057378.10	protein_coding	KNOWN	ENSG00000198838.9	ENSG00000198838	RYR3	ENSMUSG00000057378	96	1	ENSG00000198838|RYR3	ME3
pyramidalNeuron	102.292405888931	8.69334726664232	ENSMUSG00000030108.10	protein_coding	KNOWN	ENSG00000010379.13	ENSG00000010379	SLC6A13	ENSMUSG00000030108	91	1	ENSG00000010379|SLC6A13	ME3
pyramidalNeuron	293.424083163938	8.81603055952289	ENSMUSG00000014980.10	protein_coding	KNOWN	ENSG00000198860.9	ENSG00000198860	TSEN15	ENSMUSG00000014980	91	1	ENSG00000198860|TSEN15	ME3
pyramidalNeuron	14.3955865764241	7.66766255020388	ENSMUSG00000035799.5	protein_coding	KNOWN	ENSG00000122691.10	ENSG00000122691	TWIST1	ENSMUSG00000035799	97	1	ENSG00000122691|TWIST1	ME3
pyramidalNeuron	1902.0374250741	8.85201177486417	ENSMUSG00000061751.11	protein_coding	KNOWN	ENSG00000160145.13	ENSG00000160145	KALRN	ENSMUSG00000061751	98	1	ENSG00000160145|KALRN	ME31
pyramidalNeuron	82.6180996013858	8.43632658695101	ENSMUSG00000043635.8	protein_coding	KNOWN	ENSG00000156140.6	ENSG00000156140	ADAMTS3	ENSMUSG00000043635	87	1	ENSG00000156140|ADAMTS3	ME32
pyramidalNeuron	198.017438425763	7.36304442277828	ENSMUSG00000024112.12	protein_coding	KNOWN	ENSG00000196557.8	ENSG00000196557	CACNA1H	ENSMUSG00000024112	85	1	ENSG00000196557|CACNA1H	ME32
pyramidalNeuron	1193.15447643318	8.86745321745778	ENSMUSG00000020950.9	protein_coding	KNOWN	ENSG00000176165.8	ENSG00000176165	FOXG1	ENSMUSG00000020950	96	1	ENSG00000176165|FOXG1	ME32
pyramidalNeuron	19.0369408828633	12.6135514048166	ENSMUSG00000005320.9	protein_coding	KNOWN	ENSG00000160867.12	ENSG00000160867	FGFR4	ENSMUSG00000005320	90	1	ENSG00000160867|FGFR4	ME34
pyramidalNeuron	312.658159345768	5.50739063749935	ENSMUSG00000001300.11	protein_coding	KNOWN	ENSG00000125266.6	ENSG00000125266	EFNB2	ENSMUSG00000001300	96	1	ENSG00000125266|EFNB2	ME37
pyramidalNeuron	90.3443713446896	22.5184279931734	ENSMUSG00000021743.5	protein_coding	KNOWN	ENSG00000153266.10	ENSG00000153266	FEZF2	ENSMUSG00000021743	94	1	ENSG00000153266|FEZF2	ME37
pyramidalNeuron	20.0976684186595	12.2988662555779	ENSMUSG00000042514.7	protein_coding	KNOWN	ENSG00000197705.7	ENSG00000197705	KLHL14	ENSMUSG00000042514	99	1	ENSG00000197705|KLHL14	ME37
pyramidalNeuron	1490.29344221605	17.5335512103775	ENSMUSG00000041708.8	protein_coding	KNOWN	ENSG00000186732.11	ENSG00000186732	MPPED1	ENSMUSG00000041708	98	1	ENSG00000186732|MPPED1	ME37
pyramidalNeuron	233.773265096844	5.78182792979589	ENSMUSG00000023927.11	protein_coding	KNOWN	ENSG00000182568.14	ENSG00000182568	SATB1	ENSMUSG00000023927	94	1	ENSG00000182568|SATB1	ME37
pyramidalNeuron	206.761929777138	10.1124058403485	ENSMUSG00000013846.9	protein_coding	KNOWN	ENSG00000008513.12	ENSG00000008513	ST3GAL1	ENSMUSG00000013846	81	1	ENSG00000008513|ST3GAL1	ME37
pyramidalNeuron	30.0158250910127	5.31263393135985	ENSMUSG00000029149.10	protein_coding	KNOWN	ENSG00000157992.10	ENSG00000157992	KRTCAP3	ENSMUSG00000029149	86	1	ENSG00000157992|KRTCAP3	ME39
pyramidalNeuron	14.3401005142025	12.1410447420935	ENSMUSG00000102049.1	protein_coding	KNOWN	ENSG00000257315.1	ENSG00000257315	ZBED6	ENSMUSG00000102049	87	1	ENSG00000257315|ZBED6	ME4
pyramidalNeuron	89.0339526179267	9.08220244317206	ENSMUSG00000016552.9	protein_coding	KNOWN	ENSG00000100350.12	ENSG00000100350	FOXRED2	ENSMUSG00000016552	82	1	ENSG00000100350|FOXRED2	ME42
pyramidalNeuron	28.2240378720429	10.0132146323359	ENSMUSG00000021943.6	protein_coding	KNOWN	ENSG00000266524.2	ENSG00000266524	GDF10	ENSMUSG00000021943	83	1	ENSG00000266524|GDF10	ME43
pyramidalNeuron	89.2682652279922	5.31979823242819	ENSMUSG00000030092.10	protein_coding	KNOWN	ENSG00000134115.10	ENSG00000134115	CNTN6	ENSMUSG00000030092	89	1	ENSG00000134115|CNTN6	ME45
pyramidalNeuron	75.2204815600187	9.64629208980751	ENSMUSG00000020905.7	protein_coding	KNOWN	ENSG00000154914.14	ENSG00000154914	USP43	ENSMUSG00000020905	81	1	ENSG00000154914|USP43	ME45
pyramidalNeuron	130.296878154093	5.58679593272937	ENSMUSG00000039298.12	protein_coding	KNOWN	ENSG00000136861.15	ENSG00000136861	CDK5RAP2	ENSMUSG00000039298	67	1	ENSG00000136861|CDK5RAP2	ME5
pyramidalNeuron	36.4524385125335	23.456760735339	ENSMUSG00000078302.4	protein_coding	KNOWN	ENSG00000251493.3	ENSG00000251493	FOXD1	ENSMUSG00000078302	64	1	ENSG00000251493|FOXD1	ME50
pyramidalNeuron	130.905574632747	9.70335368279242	ENSMUSG00000021068.11	protein_coding	KNOWN	ENSG00000100503.21	ENSG00000100503	NIN	ENSMUSG00000021068	77	1	ENSG00000100503|NIN	ME54
pyramidalNeuron	19.4114764959151	6.60986346612059	ENSMUSG00000042564.8	protein_coding	KNOWN	ENSG00000184949.13	ENSG00000184949	FAM227A	ENSMUSG00000042564	48	1	ENSG00000184949|FAM227A	ME55
pyramidalNeuron	88.9293440104875	5.58749112810553	ENSMUSG00000032409.10	protein_coding	KNOWN	ENSG00000175054.12	ENSG00000175054	ATR	ENSMUSG00000032409	90	1	ENSG00000175054|ATR	ME6
pyramidalNeuron	44.9844673254838	5.58066249934889	ENSMUSG00000033316.10	protein_coding	KNOWN	ENSG00000182870.10	ENSG00000182870	GALNT9	ENSMUSG00000033316	96	1	ENSG00000182870|GALNT9	ME6
pyramidalNeuron	84.6231640636499	5.24878375302269	ENSMUSG00000005716.12	protein_coding	KNOWN	ENSG00000100362.10	ENSG00000100362	PVALB	ENSMUSG00000005716	87	1	ENSG00000100362|PVALB	ME6
pyramidalNeuron	47.3997992967189	5.69452488642648	ENSMUSG00000025425.13	protein_coding	KNOWN	ENSG00000101638.11	ENSG00000101638	ST8SIA5	ENSMUSG00000025425	85	1	ENSG00000101638|ST8SIA5	ME6
pyramidalNeuron	134.37387423691	84.6588357115985	ENSMUSG00000029843.4	protein_coding	KNOWN	ENSG00000164707.13	ENSG00000164707	SLC13A4	ENSMUSG00000029843	89	1	ENSG00000164707|SLC13A4	ME61
pyramidalNeuron	23.2543831820789	9.30517811004597	ENSMUSG00000030075.8	protein_coding	KNOWN	ENSG00000113805.8	ENSG00000113805	CNTN3	ENSMUSG00000030075	91	1	ENSG00000113805|CNTN3	ME65
pyramidalNeuron	430.445298811692	5.08698364841832	ENSMUSG00000052981.5	protein_coding	KNOWN	ENSG00000215218.3	ENSG00000215218	UBE2QL1	ENSMUSG00000052981	99	1	ENSG00000215218|UBE2QL1	ME65
pyramidalNeuron	43.5057754172715	7.17563213886661	ENSMUSG00000029576.13	protein_coding	KNOWN	ENSG00000157927.14	ENSG00000157927	RADIL	ENSMUSG00000029576	80	1	ENSG00000157927|RADIL	ME66
pyramidalNeuron	161.42690949082	11.1317975718757	ENSMUSG00000034684.8	protein_coding	KNOWN	ENSG00000001617.9	ENSG00000001617	SEMA3F	ENSMUSG00000034684	93	1	ENSG00000001617|SEMA3F	ME67
pyramidalNeuron	22.6721218339292	20.2753852353214	ENSMUSG00000046714.7	protein_coding	KNOWN	ENSG00000176692.5	ENSG00000176692	FOXC2	ENSMUSG00000046714	90	1	ENSG00000176692|FOXC2	ME68
pyramidalNeuron	755.228085774085	9.27247458742884	ENSMUSG00000048583.12	protein_coding	KNOWN	ENSG00000167244.15	ENSG00000167244	IGF2	ENSMUSG00000048583	65	1	ENSG00000167244|IGF2	ME68
pyramidalNeuron	31.0957461796131	6.00812369247363	ENSMUSG00000021390.5	protein_coding	KNOWN	ENSG00000106809.8	ENSG00000106809	OGN	ENSMUSG00000021390	84	1	ENSG00000106809|OGN	ME68
pyramidalNeuron	66211.1297209985	296.333136109104	ENSMUSG00000015090.9	protein_coding	KNOWN	ENSG00000107317.9	ENSG00000107317	PTGDS	ENSMUSG00000015090	72	1	ENSG00000107317|PTGDS	ME7
pyramidalNeuron	632.780628454358	5.96849150220634	ENSMUSG00000036036.11	protein_coding	KNOWN	ENSG00000204644.7	ENSG00000204644	ZFP57	ENSMUSG00000036036	30	1	ENSG00000204644|ZFP57	ME7
pyramidalNeuron	38.906231840744	7.54866602288515	ENSMUSG00000068115.9	protein_coding	KNOWN	ENSG00000101004.12	ENSG00000101004	NINL	ENSMUSG00000068115	58	1	ENSG00000101004|NINL	ME9
pyramidalNeuron	72.3324208147847	5.10663294165945	ENSMUSG00000020492.7	protein_coding	KNOWN	ENSG00000182628.10	ENSG00000182628	SKA2	ENSMUSG00000020492	77	1	ENSG00000182628|SKA2	ME9
S1_pyramidalNeuron	36.6158487602716	6.83925724936876	ENSMUSG00000020374.12	protein_coding	KNOWN	ENSG00000146090.13	ENSG00000146090	RASGEF1C	ENSMUSG00000020374	95	1	ENSG00000146090|RASGEF1C	ME0
S1_pyramidalNeuron	246.127015236077	7.09602461582764	ENSMUSG00000046719.7	protein_coding	KNOWN	ENSG00000182575.7	ENSG00000182575	NXPH3	ENSMUSG00000046719	96	1	ENSG00000182575|NXPH3	ME0
S1_pyramidalNeuron	11.3825138877479	12.3915727766467	ENSMUSG00000028661.8	protein_coding	KNOWN	ENSG00000070886.8	ENSG00000070886	EPHA8	ENSMUSG00000028661	95	1	ENSG00000070886|EPHA8	ME10
S1_pyramidalNeuron	20.0152738092036	18.6818816786276	ENSMUSG00000061298.10	protein_coding	KNOWN	ENSG00000186094.14	ENSG00000186094	AGBL4	ENSMUSG00000061298	87	1	ENSG00000186094|AGBL4	ME12
S1_pyramidalNeuron	120.842270677227	8.11632893284758	ENSMUSG00000027489.11	protein_coding	KNOWN	ENSG00000125967.14	ENSG00000125967	NECAB3	ENSMUSG00000027489	73	1	ENSG00000125967|NECAB3	ME12
S1_pyramidalNeuron	100.709339492501	8.89219333530699	ENSMUSG00000053199.9	protein_coding	KNOWN	ENSG00000137727.10	ENSG00000137727	ARHGAP20	ENSMUSG00000053199	79	1	ENSG00000137727|ARHGAP20	ME18
S1_pyramidalNeuron	58.1746019463753	5.22054224413311	ENSMUSG00000032589.10	protein_coding	KNOWN	ENSG00000164061.4	ENSG00000164061	BSN	ENSMUSG00000032589	89	1	ENSG00000164061|BSN	ME18
S1_pyramidalNeuron	214.459128754211	5.71150104706683	ENSMUSG00000039716.8	protein_coding	KNOWN	ENSG00000088538.12	ENSG00000088538	DOCK3	ENSMUSG00000039716	98	1	ENSG00000088538|DOCK3	ME18
S1_pyramidalNeuron	36.622027208612	5.82943686456882	ENSMUSG00000058656.8	protein_coding	KNOWN	ENSG00000177570.11	ENSG00000177570	SAMD12	ENSMUSG00000058656	73	1	ENSG00000177570|SAMD12	ME18
S1_pyramidalNeuron	283.604846674244	6.64269008323453	ENSMUSG00000034685.4	protein_coding	KNOWN	ENSG00000161682.12	ENSG00000161682	FAM171A2	ENSMUSG00000034685	88	1	ENSG00000161682|FAM171A2	ME2
S1_pyramidalNeuron	15.3716859368967	8.45040741809794	ENSMUSG00000021765.7	protein_coding	KNOWN	ENSG00000134363.9	ENSG00000134363	FST	ENSMUSG00000021765	97	1	ENSG00000134363|FST	ME2
S1_pyramidalNeuron	182.87004427894	6.12675065043653	ENSMUSG00000029544.12	protein_coding	KNOWN	ENSG00000157782.7	ENSG00000157782	CABP1	ENSMUSG00000029544	45	1	ENSG00000157782|CABP1	ME23
S1_pyramidalNeuron	495.474077239107	14.6318824018586	ENSMUSG00000022377.12	protein_coding	KNOWN	ENSG00000153317.12	ENSG00000153317	ASAP1	ENSMUSG00000022377	96	1	ENSG00000153317|ASAP1	ME31
S1_pyramidalNeuron	49.0913199278365	21.9369140583713	ENSMUSG00000040125.4	protein_coding	KNOWN	ENSG00000154478.3	ENSG00000154478	GPR26	ENSMUSG00000040125	95	1	ENSG00000154478|GPR26	ME31
S1_pyramidalNeuron	327.48417704398	6.80039101030505	ENSMUSG00000024642.12	protein_coding	KNOWN	ENSG00000106829.16	ENSG00000106829	TLE4	ENSMUSG00000024642	96	1	ENSG00000106829|TLE4	ME32
S1_pyramidalNeuron	53.8065819046338	25.5453420845097	ENSMUSG00000096146.1	protein_coding	KNOWN	ENSG00000187486.5	ENSG00000187486	KCNJ11	ENSMUSG00000096146	96	1	ENSG00000187486|KCNJ11	ME35
S1_pyramidalNeuron	61.4985596803886	24.8233545942053	ENSMUSG00000023192.9	protein_coding	KNOWN	ENSG00000164082.12	ENSG00000164082	GRM2	ENSMUSG00000023192	97	1	ENSG00000164082|GRM2	ME37
S1_pyramidalNeuron	12.2099586970054	7.52079656265295	ENSMUSG00000024713.11	protein_coding	KNOWN	ENSG00000099139.11	ENSG00000099139	PCSK5	ENSMUSG00000024713	81	1	ENSG00000099139|PCSK5	ME37
S1_pyramidalNeuron	45.6807172428299	18.9197357037745	ENSMUSG00000027568.5	protein_coding	KNOWN	ENSG00000101188.4	ENSG00000101188	NTSR1	ENSMUSG00000027568	86	1	ENSG00000101188|NTSR1	ME37
S1_pyramidalNeuron	2667.76635987598	18.3092073621607	ENSMUSG00000007656.9	protein_coding	KNOWN	ENSG00000128989.8	ENSG00000128989	ARPP19	ENSMUSG00000007656	99	1	ENSG00000128989|ARPP19	ME40
S1_pyramidalNeuron	50.4400895319163	9.63985131749329	ENSMUSG00000030270.7	protein_coding	KNOWN	ENSG00000144550.10	ENSG00000144550	CPNE9	ENSMUSG00000030270	99	1	ENSG00000144550|CPNE9	ME45
S1_pyramidalNeuron	67.3846314617358	6.70122765382565	ENSMUSG00000058740.10	protein_coding	KNOWN	ENSG00000107147.9	ENSG00000107147	KCNT1	ENSMUSG00000058740	86	1	ENSG00000107147|KCNT1	ME6
S1_pyramidalNeuron	279.321215809547	8.64687203561053	ENSMUSG00000027134.4	protein_coding	KNOWN	ENSG00000176454.11	ENSG00000176454	LPCAT4	ENSMUSG00000027134	93	1	ENSG00000176454|LPCAT4	ME6
S1_pyramidalNeuron	1050.79748557668	5.92134693564789	ENSMUSG00000021196.9	protein_coding	KNOWN	ENSG00000067057.14	ENSG00000067057	PFKP	ENSMUSG00000021196	88	1	ENSG00000067057|PFKP	ME6
S1_pyramidalNeuron	15.5356607342869	9.90711064498377	ENSMUSG00000044364.5	protein_coding	KNOWN	ENSG00000125895.5	ENSG00000125895	TMEM74B	ENSMUSG00000044364	82	1	ENSG00000125895|TMEM74B	ME60
S1_pyramidalNeuron	11.5668979591791	6.46440734686234	ENSMUSG00000045912.8	protein_coding	KNOWN	ENSG00000183186.6	ENSG00000183186	C2CD4C	ENSMUSG00000045912	88	1	ENSG00000183186|C2CD4C	ME60
S1_pyramidalNeuron	42.2250781327741	10.4410278127979	ENSMUSG00000052301.10	protein_coding	KNOWN	ENSG00000149927.15	ENSG00000149927	DOC2A	ENSMUSG00000052301	95	1	ENSG00000149927|DOC2A	ME65
S1_pyramidalNeuron	118.969296509383	6.86842078950956	ENSMUSG00000042532.10	protein_coding	KNOWN	ENSG00000155265.8	ENSG00000155265	GOLGA7B	ENSMUSG00000042532	99	1	ENSG00000155265|GOLGA7B	ME65
S1_pyramidalNeuron	285.486541965275	5.52419233741038	ENSMUSG00000007207.6	protein_coding	KNOWN	ENSG00000106089.9	ENSG00000106089	STX1A	ENSMUSG00000007207	98	1	ENSG00000106089|STX1A	ME65
S1_pyramidalNeuron	41.8026637303424	8.52334496545128	ENSMUSG00000030898.10	protein_coding	KNOWN	ENSG00000110148.7	ENSG00000110148	CCKBR	ENSMUSG00000030898	87	1	ENSG00000110148|CCKBR	ME65
striatalNeuron	16.3678362068765	15.9119190696695	ENSMUSG00000025905.9	protein_coding	KNOWN	ENSG00000082556.8	ENSG00000082556	OPRK1	ENSMUSG00000025905	94	1	ENSG00000082556|OPRK1	ME10
striatalNeuron	74.2107994880951	150.623349715574	ENSMUSG00000039358.2	protein_coding	KNOWN	ENSG00000169676.5	ENSG00000169676	DRD5	ENSMUSG00000039358	83	1	ENSG00000169676|DRD5	ME12
striatalNeuron	74.5232088934259	183.425037521025	ENSMUSG00000019848.10	protein_coding	KNOWN	ENSG00000132429.7	ENSG00000132429	POPDC3	ENSMUSG00000019848	89	1	ENSG00000132429|POPDC3	ME12
striatalNeuron	11.7405521995558	7.84546053071571	ENSMUSG00000050315.9	protein_coding	KNOWN	ENSG00000172403.8	ENSG00000172403	SYNPO2	ENSMUSG00000050315	79	1	ENSG00000172403|SYNPO2	ME12
striatalNeuron	303.556554097119	12.776351173055	ENSMUSG00000074345.3	protein_coding	KNOWN	ENSG00000183578.5	ENSG00000183578	TNFAIP8L3	ENSMUSG00000074345	63	1	ENSG00000183578|TNFAIP8L3	ME12
striatalNeuron	28.225013091511	27.2489318412864	ENSMUSG00000035032.7	protein_coding	KNOWN	ENSG00000114670.11	ENSG00000114670	NEK11	ENSMUSG00000035032	72	1	ENSG00000114670|NEK11	ME21
striatalNeuron	80.3832143886955	6.59557154442738	ENSMUSG00000018126.11	protein_coding	KNOWN	ENSG00000128298.14	ENSG00000128298	BAIAP2L2	ENSMUSG00000018126	86	1	ENSG00000128298|BAIAP2L2	ME23
striatalNeuron	13.7508210868162	6.55126538030261	ENSMUSG00000034768.4	protein_coding	KNOWN	ENSG00000161664.4	ENSG00000161664	ASB16	ENSMUSG00000034768	85	1	ENSG00000161664|ASB16	ME26
striatalNeuron	12.027707906644	25.4982430653791	ENSMUSG00000051029.7	protein_coding	KNOWN	ENSG00000021355.10	ENSG00000021355	SERPINB1	ENSMUSG00000051029	77	1	ENSG00000021355|SERPINB1	ME3
striatalNeuron	68.842181163196	15.3519958437698	ENSMUSG00000049511.5	protein_coding	KNOWN	ENSG00000135312.5	ENSG00000135312	HTR1B	ENSMUSG00000049511	92	1	ENSG00000135312|HTR1B	ME31
striatalNeuron	166.303175020146	8.61611615091128	ENSMUSG00000048988.7	protein_coding	KNOWN	ENSG00000225968.5	ENSG00000225968	ELFN1	ENSMUSG00000048988	88	1	ENSG00000225968|ELFN1	ME32
striatalNeuron	225.624950249457	19.2488815530485	ENSMUSG00000023274.10	protein_coding	KNOWN	ENSG00000010610.7	ENSG00000010610	CD4	ENSMUSG00000023274	55	1	ENSG00000010610|CD4	ME33
striatalNeuron	851.54787766615	28.2142092671597	ENSMUSG00000025932.10	protein_coding	KNOWN	ENSG00000104313.15	ENSG00000104313	EYA1	ENSMUSG00000025932	90	1	ENSG00000104313|EYA1	ME36
striatalNeuron	213.46648733174	5.5676187379176	ENSMUSG00000020599.9	protein_coding	KNOWN	ENSG00000108370.13	ENSG00000108370	RGS9	ENSMUSG00000020599	91	1	ENSG00000108370|RGS9	ME36
striatalNeuron	184.501171680101	21.9335186024563	ENSMUSG00000051111.11	protein_coding	KNOWN	ENSG00000122012.11	ENSG00000122012	SV2C	ENSMUSG00000051111	97	1	ENSG00000122012|SV2C	ME36
striatalNeuron	4735.11604427731	10.6741387474404	ENSMUSG00000032503.13	protein_coding	KNOWN	ENSG00000172995.14	ENSG00000172995	ARPP21	ENSMUSG00000032503	85	1	ENSG00000172995|ARPP21	ME38
striatalNeuron	76.2505740860668	12.4175726447507	ENSMUSG00000040495.4	protein_coding	KNOWN	ENSG00000180720.7	ENSG00000180720	CHRM4	ENSMUSG00000040495	96	1	ENSG00000180720|CHRM4	ME38
striatalNeuron	92.6328832590928	5.18392776738632	ENSMUSG00000029754.9	protein_coding	KNOWN	ENSG00000006377.10	ENSG00000006377	DLX6	ENSMUSG00000029754	98	1	ENSG00000006377|DLX6	ME38
striatalNeuron	463.209306336443	8.17381945769026	ENSMUSG00000026247.9	protein_coding	KNOWN	ENSG00000171551.9	ENSG00000171551	ECEL1	ENSMUSG00000026247	95	1	ENSG00000171551|ECEL1	ME38
striatalNeuron	813.668296048379	20.7368332493899	ENSMUSG00000023868.11	protein_coding	KNOWN	ENSG00000112541.11	ENSG00000112541	PDE10A	ENSMUSG00000023868	96	1	ENSG00000112541|PDE10A	ME38
striatalNeuron	79.261449543674	9.10998147808547	ENSMUSG00000027400.7	protein_coding	KNOWN	ENSG00000101327.6	ENSG00000101327	PDYN	ENSMUSG00000027400	63	1	ENSG00000101327|PDYN	ME38
striatalNeuron	128.423554518935	22.7783663227728	ENSMUSG00000017491.8	protein_coding	KNOWN	ENSG00000077092.16	ENSG00000077092	RARB	ENSMUSG00000017491	98	1	ENSG00000077092|RARB	ME38
striatalNeuron	655.235458865036	27.7602877445979	ENSMUSG00000061762.8	protein_coding	KNOWN	ENSG00000006128.9	ENSG00000006128	TAC1	ENSMUSG00000061762	95	1	ENSG00000006128|TAC1	ME38
striatalNeuron	28.3487646074671	5.20365610834592	ENSMUSG00000026834.9	protein_coding	KNOWN	ENSG00000123612.13	ENSG00000123612	ACVR1C	ENSMUSG00000026834	93	1	ENSG00000123612|ACVR1C	ME40
striatalNeuron	127.707514623129	7.14468202208173	ENSMUSG00000074968.7	protein_coding	KNOWN	ENSG00000134343.10	ENSG00000134343	ANO3	ENSMUSG00000074968	94	1	ENSG00000134343|ANO3	ME40
striatalNeuron	210.982755683753	7.56252284658917	ENSMUSG00000036095.10	protein_coding	KNOWN	ENSG00000136267.11	ENSG00000136267	DGKB	ENSMUSG00000036095	96	1	ENSG00000136267|DGKB	ME40
striatalNeuron	600.210452958022	9.04619503140393	ENSMUSG00000022489.5	protein_coding	KNOWN	ENSG00000123360.9	ENSG00000123360	PDE1B	ENSMUSG00000022489	96	1	ENSG00000123360|PDE1B	ME40
striatalNeuron	459.561114192605	8.91190959500852	ENSMUSG00000019990.10	protein_coding	KNOWN	ENSG00000171408.11	ENSG00000171408	PDE7B	ENSMUSG00000019990	92	1	ENSG00000171408|PDE7B	ME40
striatalNeuron	4478.54594900172	14.822248717276	ENSMUSG00000061718.8	protein_coding	KNOWN	ENSG00000131771.11	ENSG00000131771	PPP1R1B	ENSMUSG00000061718	81	1	ENSG00000131771|PPP1R1B	ME40
